"datetime","nuclear","heat_tec","wind","heat_tes","hydro_ges","hydro_gaes","consumption","month","season","hour"
"2017-07-14 05:00:00",8604,576,26,4851,56,0,12521,7,"Summer",5
"2017-07-14 06:00:00",8617,579,27,4644,56,0,12928,7,"Summer",6
"2017-07-14 07:00:00",8607,577,25,4812,540,0,13914,7,"Summer",7
"2017-07-14 08:00:00",8617,576,66,5530,271,0,14343,7,"Summer",8
"2017-07-14 09:00:00",8596,574,122,5875,515,0,15181,7,"Summer",9
"2017-07-14 10:00:00",8596,578,164,5964,574,324,15652,7,"Summer",10
"2017-07-14 11:00:00",8609,570,188,5828,480,323,15473,7,"Summer",11
"2017-07-14 12:00:00",8599,572,252,5601,660,515,15584,7,"Summer",12
"2017-07-14 13:00:00",8579,570,207,5400,764,512,15619,7,"Summer",13
"2017-07-14 14:00:00",8617,564,197,5410,768,642,15866,7,"Summer",14
"2017-07-14 15:00:00",8567,567,197,5574,798,476,15738,7,"Summer",15
"2017-07-14 16:00:00",8578,565,172,5594,605,475,15667,7,"Summer",16
"2017-07-14 17:00:00",8578,570,135,5592,800,325,15552,7,"Summer",17
"2017-07-14 18:00:00",8585,566,86,5573,818,325,15594,7,"Summer",18
"2017-07-14 19:00:00",8562,568,36,5547,776,325,15340,7,"Summer",19
"2017-07-14 20:00:00",8608,563,151,5561,457,324,15138,7,"Summer",20
"2017-07-14 21:00:00",8599,563,142,5556,411,323,15406,7,"Summer",21
"2017-07-14 22:00:00",8624,557,133,5976,993,325,15925,7,"Summer",22
"2017-07-14 23:00:00",8606,562,130,5226,651,0,14883,7,"Summer",23
"2017-07-15 00:00:00",8631,564,149,5020,375,0,13965,7,"Summer",0
"2017-07-15 01:00:00",8463,565,107,5228,47,0,13266,7,"Summer",1
"2017-07-15 02:00:00",8306,568,94,4731,129,0,12837,7,"Summer",2
"2017-07-15 03:00:00",8041,569,97,4935,129,0,12561,7,"Summer",3
"2017-07-15 04:00:00",8076,569,85,4887,129,0,12316,7,"Summer",4
"2017-07-15 05:00:00",8091,564,117,4724,49,0,12277,7,"Summer",5
"2017-07-15 06:00:00",8061,562,139,4503,701,0,12672,7,"Summer",6
"2017-07-15 07:00:00",8086,565,58,4526,329,0,13086,7,"Summer",7
"2017-07-15 08:00:00",8085,565,95,4529,600,0,13272,7,"Summer",8
"2017-07-15 09:00:00",8115,569,129,5167,528,0,14132,7,"Summer",9
"2017-07-15 10:00:00",8129,566,171,5672,634,0,14640,7,"Summer",10
"2017-07-15 11:00:00",8144,586,149,5738,666,0,14852,7,"Summer",11
"2017-07-15 12:00:00",8159,584,156,5777,999,0,15116,7,"Summer",12
"2017-07-15 13:00:00",8136,584,127,5753,771,0,14896,7,"Summer",13
"2017-07-15 14:00:00",8169,581,111,5577,904,0,14883,7,"Summer",14
"2017-07-15 15:00:00",8174,583,129,5456,581,320,14884,7,"Summer",15
"2017-07-15 16:00:00",8169,582,128,5411,721,322,14900,7,"Summer",16
"2017-07-15 17:00:00",8198,581,91,5621,475,320,14966,7,"Summer",17
"2017-07-15 18:00:00",8202,581,47,5597,544,322,14802,7,"Summer",18
"2017-07-15 19:00:00",8222,579,41,5629,541,321,14617,7,"Summer",19
"2017-07-15 20:00:00",8214,572,35,5664,252,137,14550,7,"Summer",20
"2017-07-15 21:00:00",8270,578,75,5803,523,324,15313,7,"Summer",21
"2017-07-15 22:00:00",8291,579,84,5161,1247,657,15774,7,"Summer",22
"2017-07-15 23:00:00",8267,569,104,5057,458,325,14587,7,"Summer",23
"2017-07-16 00:00:00",8272,570,60,4727,489,0,13680,7,"Summer",0
"2017-07-16 01:00:00",8313,571,46,4299,371,0,12943,7,"Summer",1
"2017-07-16 02:00:00",8290,569,36,4318,273,0,12498,7,"Summer",2
"2017-07-16 03:00:00",8280,562,27,4205,181,0,12150,7,"Summer",3
"2017-07-16 04:00:00",8290,567,36,4296,261,0,12063,7,"Summer",4
"2017-07-16 05:00:00",8295,565,34,4196,177,0,11991,7,"Summer",5
"2017-07-16 06:00:00",8304,568,74,4473,353,0,12139,7,"Summer",6
"2017-07-16 07:00:00",8303,565,58,4706,168,0,12395,7,"Summer",7
"2017-07-16 08:00:00",8315,567,55,4130,258,0,12659,7,"Summer",8
"2017-07-16 09:00:00",8299,563,113,4438,457,0,13381,7,"Summer",9
"2017-07-16 10:00:00",8319,572,167,4704,731,0,14079,7,"Summer",10
"2017-07-16 11:00:00",8301,567,195,4674,587,320,14225,7,"Summer",11
"2017-07-16 12:00:00",8291,567,178,5107,521,323,14379,7,"Summer",12
"2017-07-16 13:00:00",8273,569,181,5094,392,321,14457,7,"Summer",13
"2017-07-16 14:00:00",8288,567,169,5116,388,321,14427,7,"Summer",14
"2017-07-16 15:00:00",8254,569,146,5118,611,0,14287,7,"Summer",15
"2017-07-16 16:00:00",8259,570,118,5081,763,0,14439,7,"Summer",16
"2017-07-16 17:00:00",8256,567,121,5089,842,0,14361,7,"Summer",17
"2017-07-16 18:00:00",8261,571,106,5160,522,324,14566,7,"Summer",18
"2017-07-16 19:00:00",8242,566,114,5216,521,325,14515,7,"Summer",19
"2017-07-16 20:00:00",8242,565,96,5328,344,326,14274,7,"Summer",20
"2017-07-16 21:00:00",8268,564,170,5227,590,462,14866,7,"Summer",21
"2017-07-16 22:00:00",8268,558,193,5128,1139,662,15508,7,"Summer",22
"2017-07-16 23:00:00",8269,555,201,4835,825,183,14288,7,"Summer",23
"2017-07-17 00:00:00",8274,560,202,4589,194,0,13544,7,"Summer",0
"2017-07-17 01:00:00",8278,561,167,4720,264,0,12947,7,"Summer",1
"2017-07-17 02:00:00",8280,561,148,4716,184,0,12454,7,"Summer",2
"2017-07-17 03:00:00",8280,562,195,4717,184,0,12352,7,"Summer",3
"2017-07-17 04:00:00",8275,564,176,4588,184,0,12127,7,"Summer",4
"2017-07-17 05:00:00",8295,563,161,4792,52,0,12125,7,"Summer",5
"2017-07-17 06:00:00",8297,561,188,4387,52,0,12781,7,"Summer",6
"2017-07-17 07:00:00",8308,563,150,4779,172,0,13424,7,"Summer",7
"2017-07-17 08:00:00",8308,560,203,5429,53,0,14160,7,"Summer",8
"2017-07-17 09:00:00",8301,560,241,5968,628,0,15241,7,"Summer",9
"2017-07-17 10:00:00",8306,562,252,6024,427,319,15457,7,"Summer",10
"2017-07-17 11:00:00",8280,563,260,6106,580,321,15600,7,"Summer",11
"2017-07-17 12:00:00",8290,565,256,6182,643,473,15944,7,"Summer",12
"2017-07-17 13:00:00",8280,563,217,5928,871,471,15924,7,"Summer",13
"2017-07-17 14:00:00",8270,562,283,5974,958,436,16084,7,"Summer",14
"2017-07-17 15:00:00",8260,562,252,6122,892,511,16046,7,"Summer",15
"2017-07-17 16:00:00",8249,562,252,6123,633,510,15963,7,"Summer",16
"2017-07-17 17:00:00",8239,560,223,6255,597,321,15878,7,"Summer",17
"2017-07-17 18:00:00",8249,560,208,6321,826,0,15793,7,"Summer",18
"2017-07-17 19:00:00",8239,557,152,6309,778,0,15741,7,"Summer",19
"2017-07-17 20:00:00",8234,559,107,6279,619,0,15203,7,"Summer",20
"2017-07-17 21:00:00",8229,554,119,6143,709,325,15791,7,"Summer",21
"2017-07-17 22:00:00",8245,560,194,5942,1715,323,16373,7,"Summer",22
"2017-07-17 23:00:00",8242,561,212,6039,503,0,15143,7,"Summer",23
"2017-07-18 00:00:00",8242,556,201,6205,123,0,14177,7,"Summer",0
"2017-07-18 01:00:00",8259,541,169,4834,523,0,13228,7,"Summer",1
"2017-07-18 02:00:00",8259,542,181,4634,465,0,12724,7,"Summer",2
"2017-07-18 03:00:00",8254,563,169,4973,69,0,12542,7,"Summer",3
"2017-07-18 04:00:00",8269,559,146,5010,49,0,12424,7,"Summer",4
"2017-07-18 05:00:00",8254,543,171,4900,287,0,12500,7,"Summer",5
"2017-07-18 06:00:00",8275,567,146,4405,49,0,12953,7,"Summer",6
"2017-07-18 07:00:00",8275,570,105,5115,469,0,13944,7,"Summer",7
"2017-07-18 08:00:00",8274,567,120,5576,398,0,14545,7,"Summer",8
"2017-07-18 09:00:00",8275,543,188,6112,531,0,15317,7,"Summer",9
"2017-07-18 10:00:00",8288,545,244,6188,862,0,15641,7,"Summer",10
"2017-07-18 11:00:00",8278,543,292,6269,428,324,15717,7,"Summer",11
"2017-07-18 12:00:00",8259,545,295,6278,688,324,15819,7,"Summer",12
"2017-07-18 13:00:00",8237,547,284,6415,605,325,15938,7,"Summer",13
"2017-07-18 14:00:00",8242,543,289,6440,627,653,16158,7,"Summer",14
"2017-07-18 15:00:00",8227,545,241,6692,371,338,16115,7,"Summer",15
"2017-07-18 16:00:00",8252,544,244,6815,407,320,16165,7,"Summer",16
"2017-07-18 17:00:00",8257,544,192,6546,547,321,16090,7,"Summer",17
"2017-07-18 18:00:00",8242,546,128,6334,1082,0,15892,7,"Summer",18
"2017-07-18 19:00:00",8237,544,124,6347,1212,0,15914,7,"Summer",19
"2017-07-18 20:00:00",8222,542,102,6145,992,0,15524,7,"Summer",20
"2017-07-18 21:00:00",8213,540,156,6075,903,321,15930,7,"Summer",21
"2017-07-18 22:00:00",8223,540,135,6719,1141,322,16571,7,"Summer",22
"2017-07-18 23:00:00",8228,552,154,6804,52,0,15266,7,"Summer",23
"2017-07-19 00:00:00",8223,560,166,6197,50,0,14185,7,"Summer",0
"2017-07-19 01:00:00",8219,565,188,5074,406,0,13394,7,"Summer",1
"2017-07-19 02:00:00",8224,565,163,4911,120,0,12910,7,"Summer",2
"2017-07-19 03:00:00",8244,563,142,4944,50,0,12753,7,"Summer",3
"2017-07-19 04:00:00",8249,565,128,4710,198,0,12752,7,"Summer",4
"2017-07-19 05:00:00",8239,564,111,4691,296,0,12661,7,"Summer",5
"2017-07-19 06:00:00",8224,560,118,4531,200,0,13199,7,"Summer",6
"2017-07-19 07:00:00",8219,561,105,5309,404,0,14072,7,"Summer",7
"2017-07-19 08:00:00",8249,559,108,5941,355,0,14780,7,"Summer",8
"2017-07-19 09:00:00",8194,560,186,6357,880,0,15657,7,"Summer",9
"2017-07-19 10:00:00",8211,562,216,6641,720,0,16196,7,"Summer",10
"2017-07-19 11:00:00",8216,559,296,6655,873,0,16115,7,"Summer",11
"2017-07-19 12:00:00",8242,557,345,6603,722,321,16341,7,"Summer",12
"2017-07-19 13:00:00",8232,558,318,6625,877,471,16417,7,"Summer",13
"2017-07-19 14:00:00",8232,556,295,6870,644,458,16632,7,"Summer",14
"2017-07-19 15:00:00",8210,553,245,6579,744,683,16350,7,"Summer",15
"2017-07-19 16:00:00",8206,553,234,6768,440,678,16452,7,"Summer",16
"2017-07-19 17:00:00",8216,552,168,6781,713,321,16232,7,"Summer",17
"2017-07-19 18:00:00",8211,544,107,6820,745,320,16368,7,"Summer",18
"2017-07-19 19:00:00",8174,548,140,6807,757,321,16289,7,"Summer",19
"2017-07-19 20:00:00",8169,554,72,6770,957,0,15910,7,"Summer",20
"2017-07-19 21:00:00",8192,553,77,6792,1023,0,16481,7,"Summer",21
"2017-07-19 22:00:00",8178,551,34,6832,1831,0,16875,7,"Summer",22
"2017-07-19 23:00:00",8182,534,40,6793,503,0,15598,7,"Summer",23
"2017-07-20 00:00:00",8201,554,57,6333,50,0,14396,7,"Summer",0
"2017-07-20 01:00:00",8214,548,82,5386,305,0,13624,7,"Summer",1
"2017-07-20 02:00:00",8224,543,72,5020,289,0,13184,7,"Summer",2
"2017-07-20 03:00:00",8229,557,84,5080,385,0,12996,7,"Summer",3
"2017-07-20 04:00:00",8224,559,70,4968,397,0,12855,7,"Summer",4
"2017-07-20 05:00:00",8508,564,90,4986,105,0,12935,7,"Summer",5
"2017-07-20 06:00:00",8558,562,89,4864,105,0,13294,7,"Summer",6
"2017-07-20 07:00:00",8602,559,88,5212,140,0,14149,7,"Summer",7
"2017-07-20 08:00:00",8643,563,99,5520,453,0,14909,7,"Summer",8
"2017-07-20 09:00:00",8645,559,133,5908,961,0,15738,7,"Summer",9
"2017-07-20 10:00:00",8665,555,205,6026,1053,0,16246,7,"Summer",10
"2017-07-20 11:00:00",8700,556,243,6291,925,0,16188,7,"Summer",11
"2017-07-20 12:00:00",8703,555,232,6312,1013,321,16649,7,"Summer",12
"2017-07-20 13:00:00",8723,554,238,6548,798,496,16827,7,"Summer",13
"2017-07-20 14:00:00",8740,552,191,6819,531,697,16932,7,"Summer",14
"2017-07-20 15:00:00",8760,555,169,6834,405,676,17038,7,"Summer",15
"2017-07-20 16:00:00",8775,554,169,6888,567,458,16773,7,"Summer",16
"2017-07-20 17:00:00",8758,554,127,6911,448,319,16827,7,"Summer",17
"2017-07-20 18:00:00",8768,538,85,6953,558,319,16703,7,"Summer",18
"2017-07-20 19:00:00",8806,536,34,6709,822,0,16414,7,"Summer",19
"2017-07-20 20:00:00",8816,551,13,6696,455,0,16016,7,"Summer",20
"2017-07-20 21:00:00",8827,554,21,6685,681,0,16380,7,"Summer",21
"2017-07-20 22:00:00",8857,554,17,6755,1473,0,17105,7,"Summer",22
"2017-07-20 23:00:00",8868,558,58,6769,55,0,15735,7,"Summer",23
"2017-07-21 00:00:00",8858,563,50,5698,563,0,14720,7,"Summer",0
"2017-07-21 01:00:00",8875,562,73,5007,582,0,14165,7,"Summer",1
"2017-07-21 02:00:00",8878,560,27,4848,148,0,13463,7,"Summer",2
"2017-07-21 03:00:00",8873,560,18,4803,52,0,13181,7,"Summer",3
"2017-07-21 04:00:00",8893,559,18,4747,54,0,13090,7,"Summer",4
"2017-07-21 05:00:00",8908,565,11,4672,258,0,13007,7,"Summer",5
"2017-07-21 06:00:00",8923,566,11,4392,266,0,13634,7,"Summer",6
"2017-07-21 07:00:00",8916,569,20,5064,256,0,14305,7,"Summer",7
"2017-07-21 08:00:00",8979,563,59,5682,473,0,15023,7,"Summer",8
"2017-07-21 09:00:00",8974,561,110,6131,726,0,16146,7,"Summer",9
"2017-07-21 10:00:00",8939,559,151,6247,991,0,16369,7,"Summer",10
"2017-07-21 11:00:00",8991,554,179,6420,972,0,16551,7,"Summer",11
"2017-07-21 12:00:00",8966,553,205,6510,757,323,16743,7,"Summer",12
"2017-07-21 13:00:00",8955,552,219,6658,632,552,17006,7,"Summer",13
"2017-07-21 14:00:00",9014,552,189,6802,448,684,17241,7,"Summer",14
"2017-07-21 15:00:00",8955,560,191,6836,854,459,17300,7,"Summer",15
"2017-07-21 16:00:00",8950,528,181,6976,708,461,17307,7,"Summer",16
"2017-07-21 17:00:00",8965,537,152,6991,623,323,17107,7,"Summer",17
"2017-07-21 18:00:00",8972,545,101,6953,557,325,16914,7,"Summer",18
"2017-07-21 19:00:00",8947,539,56,6966,773,0,16737,7,"Summer",19
"2017-07-21 20:00:00",8997,538,23,6983,292,0,16307,7,"Summer",20
"2017-07-21 21:00:00",9030,545,16,6643,763,0,16647,7,"Summer",21
"2017-07-21 22:00:00",9025,550,15,6547,1230,0,16984,7,"Summer",22
"2017-07-21 23:00:00",9040,551,12,6216,433,0,15795,7,"Summer",23
"2017-07-22 00:00:00",9073,548,14,5531,682,0,14927,7,"Summer",0
"2017-07-22 01:00:00",9053,561,23,4950,586,0,14146,7,"Summer",1
"2017-07-22 02:00:00",9048,575,14,4877,50,0,13461,7,"Summer",2
"2017-07-22 03:00:00",9078,570,12,4874,52,0,13302,7,"Summer",3
"2017-07-22 04:00:00",9063,569,21,4821,52,0,13109,7,"Summer",4
"2017-07-22 05:00:00",9028,577,37,4605,50,0,12956,7,"Summer",5
"2017-07-22 06:00:00",9043,576,47,4407,52,0,13281,7,"Summer",6
"2017-07-22 07:00:00",9041,569,53,4385,99,0,13676,7,"Summer",7
"2017-07-22 08:00:00",9041,570,53,4560,276,0,14054,7,"Summer",8
"2017-07-22 09:00:00",9287,575,91,5131,523,0,15173,7,"Summer",9
"2017-07-22 10:00:00",9310,571,141,5238,919,0,15726,7,"Summer",10
"2017-07-22 11:00:00",9323,564,172,5583,858,0,16081,7,"Summer",11
"2017-07-22 12:00:00",9342,567,190,5733,991,0,16341,7,"Summer",12
"2017-07-22 13:00:00",9328,565,218,5729,1013,0,16365,7,"Summer",13
"2017-07-22 14:00:00",9358,556,223,5725,1058,0,16428,7,"Summer",14
"2017-07-22 15:00:00",9387,561,232,5729,834,0,16268,7,"Summer",15
"2017-07-22 16:00:00",9387,562,219,6112,385,0,16163,7,"Summer",16
"2017-07-22 17:00:00",9394,557,161,6115,556,0,16179,7,"Summer",17
"2017-07-22 18:00:00",9385,561,97,6108,448,0,16124,7,"Summer",18
"2017-07-22 19:00:00",9427,566,57,5951,658,0,16118,7,"Summer",19
"2017-07-22 20:00:00",9477,568,40,5895,447,0,15784,7,"Summer",20
"2017-07-22 21:00:00",9197,572,42,5713,318,680,16154,7,"Summer",21
"2017-07-22 22:00:00",9112,569,38,5770,952,676,16590,7,"Summer",22
"2017-07-22 23:00:00",9095,570,36,5732,220,347,15441,7,"Summer",23
"2017-07-23 00:00:00",9095,572,47,5185,200,0,14504,7,"Summer",0
"2017-07-23 01:00:00",8990,567,63,4631,228,0,13941,7,"Summer",1
"2017-07-23 02:00:00",8810,567,69,4830,80,0,13344,7,"Summer",2
"2017-07-23 03:00:00",8745,569,54,4668,80,0,13065,7,"Summer",3
"2017-07-23 04:00:00",8740,565,32,4649,80,0,12792,7,"Summer",4
"2017-07-23 05:00:00",8770,577,54,4540,160,0,12861,7,"Summer",5
"2017-07-23 06:00:00",8740,579,65,4731,80,0,12911,7,"Summer",6
"2017-07-23 07:00:00",8755,580,80,4523,160,0,13139,7,"Summer",7
"2017-07-23 08:00:00",8760,579,102,4592,81,0,13487,7,"Summer",8
"2017-07-23 09:00:00",8760,579,137,4921,346,0,14247,7,"Summer",9
"2017-07-23 10:00:00",8760,580,164,5332,451,0,14904,7,"Summer",10
"2017-07-23 11:00:00",8756,577,192,5344,817,0,15070,7,"Summer",11
"2017-07-23 12:00:00",8737,573,196,5707,853,0,15467,7,"Summer",12
"2017-07-23 13:00:00",8722,576,221,5702,903,0,15490,7,"Summer",13
"2017-07-23 14:00:00",8721,580,186,5739,806,0,15472,7,"Summer",14
"2017-07-23 15:00:00",8747,570,178,5726,805,0,15509,7,"Summer",15
"2017-07-23 16:00:00",8722,573,158,5731,661,0,15387,7,"Summer",16
"2017-07-23 17:00:00",8727,573,134,5704,846,0,15454,7,"Summer",17
"2017-07-23 18:00:00",8762,573,95,5756,786,0,15484,7,"Summer",18
"2017-07-23 19:00:00",8762,570,93,5731,879,0,15473,7,"Summer",19
"2017-07-23 20:00:00",8737,570,64,6058,538,0,15368,7,"Summer",20
"2017-07-23 21:00:00",8744,566,106,6110,687,362,15990,7,"Summer",21
"2017-07-23 22:00:00",8732,572,163,5862,781,686,16263,7,"Summer",22
"2017-07-23 23:00:00",8753,569,166,5549,398,137,15026,7,"Summer",23
"2017-07-24 00:00:00",8760,576,116,4837,482,0,14222,7,"Summer",0
"2017-07-24 01:00:00",8762,577,80,5193,72,0,13597,7,"Summer",1
"2017-07-24 02:00:00",8797,573,75,4622,204,0,13075,7,"Summer",2
"2017-07-24 03:00:00",8797,567,49,4799,72,0,12936,7,"Summer",3
"2017-07-24 04:00:00",8802,566,42,4468,202,0,12873,7,"Summer",4
"2017-07-24 05:00:00",8812,568,34,4463,202,0,12875,7,"Summer",5
"2017-07-24 06:00:00",8807,568,27,4512,72,0,13477,7,"Summer",6
"2017-07-24 07:00:00",8825,570,20,4970,301,0,14240,7,"Summer",7
"2017-07-24 08:00:00",8821,568,49,5915,166,0,14953,7,"Summer",8
"2017-07-24 09:00:00",8811,564,94,6248,612,0,15926,7,"Summer",9
"2017-07-24 10:00:00",8801,568,144,6906,633,0,16489,7,"Summer",10
"2017-07-24 11:00:00",8821,579,163,7108,532,0,16595,7,"Summer",11
"2017-07-24 12:00:00",8794,578,188,7155,555,0,16725,7,"Summer",12
"2017-07-24 13:00:00",8770,577,196,6806,686,437,16848,7,"Summer",13
"2017-07-24 14:00:00",8767,581,202,6829,758,462,17097,7,"Summer",14
"2017-07-24 15:00:00",8757,579,168,6526,1051,462,17059,7,"Summer",15
"2017-07-24 16:00:00",8757,576,93,6536,956,462,16979,7,"Summer",16
"2017-07-24 17:00:00",8703,576,73,6535,1209,325,17011,7,"Summer",17
"2017-07-24 18:00:00",8720,522,65,6814,770,324,16785,7,"Summer",18
"2017-07-24 19:00:00",8728,512,34,6802,888,0,16515,7,"Summer",19
"2017-07-24 20:00:00",8727,510,31,6836,628,0,16199,7,"Summer",20
"2017-07-24 21:00:00",8724,512,42,6801,948,0,16715,7,"Summer",21
"2017-07-24 22:00:00",8725,511,33,6772,1400,0,17062,7,"Summer",22
"2017-07-24 23:00:00",8731,515,31,6067,757,0,15619,7,"Summer",23
"2017-07-25 00:00:00",8746,515,34,5514,961,0,14623,7,"Summer",0
"2017-07-25 01:00:00",8747,520,44,5530,80,0,13954,7,"Summer",1
"2017-07-25 02:00:00",8752,518,29,5012,280,0,13355,7,"Summer",2
"2017-07-25 03:00:00",8772,512,23,4889,82,0,13009,7,"Summer",3
"2017-07-25 04:00:00",8772,516,11,4927,82,0,13037,7,"Summer",4
"2017-07-25 05:00:00",8768,518,7,4926,80,0,12974,7,"Summer",5
"2017-07-25 06:00:00",8763,516,6,4743,294,0,13358,7,"Summer",6
"2017-07-25 07:00:00",8786,520,18,5233,496,0,14364,7,"Summer",7
"2017-07-25 08:00:00",8776,518,47,5902,377,0,14985,7,"Summer",8
"2017-07-25 09:00:00",8767,517,100,6291,872,325,16356,7,"Summer",9
"2017-07-25 10:00:00",8772,520,139,6819,801,322,16821,7,"Summer",10
"2017-07-25 11:00:00",8752,525,167,7190,600,316,17002,7,"Summer",11
"2017-07-25 12:00:00",8720,529,171,7484,560,316,17182,7,"Summer",12
"2017-07-25 13:00:00",8739,525,178,7505,528,317,17295,7,"Summer",13
"2017-07-25 14:00:00",8724,532,211,7498,449,573,17535,7,"Summer",14
"2017-07-25 15:00:00",8724,529,201,7515,689,462,17510,7,"Summer",15
"2017-07-25 16:00:00",8700,521,159,7501,725,452,17471,7,"Summer",16
"2017-07-25 17:00:00",8701,516,125,7510,1130,0,17461,7,"Summer",17
"2017-07-25 18:00:00",8690,522,74,7158,1265,0,17202,7,"Summer",18
"2017-07-25 19:00:00",8704,528,37,7082,1060,0,16847,7,"Summer",19
"2017-07-25 20:00:00",8709,525,19,7043,761,0,16414,7,"Summer",20
"2017-07-25 21:00:00",8714,521,17,7091,1116,0,17105,7,"Summer",21
"2017-07-25 22:00:00",8733,510,13,6798,1563,0,17105,7,"Summer",22
"2017-07-25 23:00:00",8738,509,5,6755,420,0,15687,7,"Summer",23
"2017-07-26 00:00:00",8748,524,3,6405,272,0,14827,7,"Summer",0
"2017-07-26 01:00:00",8753,524,7,5534,390,0,14073,7,"Summer",1
"2017-07-26 02:00:00",8777,518,13,4978,310,0,13638,7,"Summer",2
"2017-07-26 03:00:00",8763,521,12,5035,176,0,13407,7,"Summer",3
"2017-07-26 04:00:00",8754,518,11,5034,204,0,13248,7,"Summer",4
"2017-07-26 05:00:00",8778,518,8,5031,204,0,13249,7,"Summer",5
"2017-07-26 06:00:00",8758,524,24,4681,181,0,13718,7,"Summer",6
"2017-07-26 07:00:00",8755,522,23,5288,628,0,14557,7,"Summer",7
"2017-07-26 08:00:00",8792,528,61,6115,335,0,15116,7,"Summer",8
"2017-07-26 09:00:00",8770,525,115,6405,639,325,16219,7,"Summer",9
"2017-07-26 10:00:00",8779,523,143,6464,846,325,16695,7,"Summer",10
"2017-07-26 11:00:00",8777,518,182,6538,1095,325,16825,7,"Summer",11
"2017-07-26 12:00:00",8808,517,206,6562,1215,326,17078,7,"Summer",12
"2017-07-26 13:00:00",8789,516,225,6692,884,581,17153,7,"Summer",13
"2017-07-26 14:00:00",8775,520,222,6895,608,900,17314,7,"Summer",14
"2017-07-26 15:00:00",8765,517,204,7212,587,782,17322,7,"Summer",15
"2017-07-26 16:00:00",8755,515,166,7218,967,0,17173,7,"Summer",16
"2017-07-26 17:00:00",8750,515,140,7263,1139,0,17088,7,"Summer",17
"2017-07-26 18:00:00",8711,512,96,7450,841,0,17119,7,"Summer",18
"2017-07-26 19:00:00",8750,512,34,7209,928,0,16925,7,"Summer",19
"2017-07-26 20:00:00",8755,512,11,7258,566,0,16546,7,"Summer",20
"2017-07-26 21:00:00",8762,514,10,7178,840,0,16883,7,"Summer",21
"2017-07-26 22:00:00",8758,512,9,7240,1369,0,17346,7,"Summer",22
"2017-07-26 23:00:00",8778,516,2,7183,52,0,15994,7,"Summer",23
"2017-07-27 00:00:00",8753,520,4,6684,124,0,14993,7,"Summer",0
"2017-07-27 01:00:00",8739,517,14,5387,580,0,14146,7,"Summer",1
"2017-07-27 02:00:00",8724,514,19,5026,388,0,13533,7,"Summer",2
"2017-07-27 03:00:00",8749,514,19,5165,52,0,13272,7,"Summer",3
"2017-07-27 04:00:00",8749,516,8,5110,52,0,13131,7,"Summer",4
"2017-07-27 05:00:00",8754,515,9,5010,248,0,13127,7,"Summer",5
"2017-07-27 06:00:00",8759,515,14,4733,250,0,13653,7,"Summer",6
"2017-07-27 07:00:00",8720,518,57,5303,451,0,14368,7,"Summer",7
"2017-07-27 08:00:00",8775,520,78,5955,289,0,15027,7,"Summer",8
"2017-07-27 09:00:00",8776,518,111,6103,1290,0,16338,7,"Summer",9
"2017-07-27 10:00:00",8785,519,136,6328,1577,0,16900,7,"Summer",10
"2017-07-27 11:00:00",8744,504,160,6661,1163,325,17040,7,"Summer",11
"2017-07-27 12:00:00",8744,505,180,7110,1062,325,17289,7,"Summer",12
"2017-07-27 13:00:00",8734,508,177,7075,879,785,17330,7,"Summer",13
"2017-07-27 14:00:00",8709,513,113,7110,887,785,17474,7,"Summer",14
"2017-07-27 15:00:00",8724,507,93,7121,781,896,17449,7,"Summer",15
"2017-07-27 16:00:00",8706,509,94,7079,646,761,17217,7,"Summer",16
"2017-07-27 17:00:00",8721,510,61,7074,1108,325,17181,7,"Summer",17
"2017-07-27 18:00:00",8716,511,49,7176,1000,324,17113,7,"Summer",18
"2017-07-27 19:00:00",8735,509,63,7351,762,0,16808,7,"Summer",19
"2017-07-27 20:00:00",8726,515,53,7424,370,0,16401,7,"Summer",20
"2017-07-27 21:00:00",8713,515,43,7428,859,0,17076,7,"Summer",21
"2017-07-27 22:00:00",8717,528,60,7503,937,0,17163,7,"Summer",22
"2017-07-27 23:00:00",8671,528,66,7142,56,0,15799,7,"Summer",23
"2017-07-28 00:00:00",8676,531,79,6303,196,0,14769,7,"Summer",0
"2017-07-28 01:00:00",8662,531,113,5511,256,0,13881,7,"Summer",1
"2017-07-28 02:00:00",8656,531,111,5542,191,0,13658,7,"Summer",2
"2017-07-28 03:00:00",8695,539,97,5243,286,0,13229,7,"Summer",3
"2017-07-28 04:00:00",8676,539,119,5300,192,0,13155,7,"Summer",4
"2017-07-28 05:00:00",8676,537,113,5266,56,0,13124,7,"Summer",5
"2017-07-28 06:00:00",8705,537,191,5063,56,0,13616,7,"Summer",6
"2017-07-28 07:00:00",8712,545,195,5193,216,0,14331,7,"Summer",7
"2017-07-28 08:00:00",8705,537,223,5586,397,0,14950,7,"Summer",8
"2017-07-28 09:00:00",8706,540,267,5804,941,321,16110,7,"Summer",9
"2017-07-28 10:00:00",8722,555,185,6003,1256,320,16630,7,"Summer",10
"2017-07-28 11:00:00",8716,565,290,6300,1321,322,16940,7,"Summer",11
"2017-07-28 12:00:00",8691,563,253,6714,1098,322,17023,7,"Summer",12
"2017-07-28 13:00:00",8670,569,318,6812,756,439,17097,7,"Summer",13
"2017-07-28 14:00:00",8675,562,298,6842,1099,518,17252,7,"Summer",14
"2017-07-28 15:00:00",8650,558,202,6819,1288,322,17394,7,"Summer",15
